target,feature,feature_origin,expert_leakage_level,expert_leakage_reason,expert_allowed_P0,expert_allowed_P1,expert_allowed_P2,expert_allowed_P3,expert_allowed_P4,workflow_stage,compiler_leakage_level,compiler_leakage_reason,rule_id,dependency_path,compiler_allowed_P0,compiler_allowed_P1,compiler_allowed_P2,compiler_allowed_P3,compiler_allowed_P4,_merge,class_agreement,P0_agreement,P1_agreement,P2_agreement,P3_agreement,P4_agreement,all_protocols_agree,false_safe,compiler_more_conservative
energy_grav,fw_frac_As,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_As -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_B,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_B -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_Br,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_Br -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_C,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_C -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_Ca,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_Ca -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_Cl,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_Cl -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_Co,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_Co -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_Cr,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_Cr -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_Cu,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_Cu -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_F,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_F -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_Fe,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_Fe -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_I,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_I -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_K,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_K -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_Li,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_Li -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_Mg,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_Mg -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_Mn,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_Mn -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_N,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_N -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_Na,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_Na -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_Ni,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_Ni -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_O,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_O -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_P,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_P -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_S,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_S -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_Si,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_Si -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_Ti,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_Ti -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_V,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_V -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_Zn,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_Zn -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_frac_transition_metals,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_frac_transition_metals -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_group_max,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_group_max -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_group_mean,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_group_mean -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_group_min,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_group_min -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_group_range,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_group_range -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_group_std,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_group_std -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_has_Br,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_has_Br -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_has_C,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_has_C -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_has_Cl,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_has_Cl -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_has_F,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_has_F -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_has_I,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_has_I -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_has_N,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_has_N -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_has_O,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_has_O -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_has_P,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_has_P -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_has_S,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_has_S -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_has_Si,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_has_Si -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_n_atoms,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_n_atoms -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_n_elements,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_n_elements -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_n_transition_metals,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_n_transition_metals -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_parse_ok,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_parse_ok -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_row_max,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_row_max -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_row_mean,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_row_mean -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_row_min,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_row_min -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_row_range,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_row_range -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,fw_row_std,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fw_row_std -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,max_delta_volume,stored_electrode_target,L4,other stored electrode target/property; post hoc computed-record descriptor,True,False,False,False,True,stored_electrode_record,L4,A different stored electrode property is available only as a post-hoc computed-record descriptor.,RULE_OTHER_STORED_TARGET,feature::max_delta_volume -> concept::stored_electrode_record -> target::energy_grav,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_grav,max_voltage_step,stored_electrode_process_descriptor,L0,no direct target relationship identified by  rule-based audit,True,False,False,True,True,stored_electrode_record,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::max_voltage_step -> target::energy_grav,True,False,False,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,num_steps,stored_electrode_process_descriptor,L0,no direct target relationship identified by  rule-based audit,True,False,False,True,True,stored_electrode_record,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::num_steps -> target::energy_grav,True,False,False,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,stability_charge,stored_electrode_target,L4,other stored electrode target/property; post hoc computed-record descriptor,True,False,False,False,True,stored_electrode_record,L4,A different stored electrode property is available only as a post-hoc computed-record descriptor.,RULE_OTHER_STORED_TARGET,feature::stability_charge -> concept::stored_electrode_record -> target::energy_grav,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_grav,stability_discharge,stored_electrode_target,L4,other stored electrode target/property; post hoc computed-record descriptor,True,False,False,False,True,stored_electrode_record,L4,A different stored electrode property is available only as a post-hoc computed-record descriptor.,RULE_OTHER_STORED_TARGET,feature::stability_discharge -> concept::stored_electrode_record -> target::energy_grav,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_grav,stability_worst,stored_electrode_target,L4,other stored electrode target/property; post hoc computed-record descriptor,True,False,False,False,True,stored_electrode_record,L4,A different stored electrode property is available only as a post-hoc computed-record descriptor.,RULE_OTHER_STORED_TARGET,feature::stability_worst -> concept::stored_electrode_record -> target::energy_grav,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_grav,stoich_abs_wi_amount_delta,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::stoich_abs_wi_amount_delta -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_grav,stoich_wi_amount_charge,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::stoich_wi_amount_charge -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_grav,stoich_wi_amount_delta,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::stoich_wi_amount_delta -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_grav,stoich_wi_amount_discharge,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::stoich_wi_amount_discharge -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_grav,stored_abs_fracA_delta,other_numeric,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,derived_miscellaneous,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::stored_abs_fracA_delta -> target::energy_grav,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_grav,stored_fracA_delta,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::stored_fracA_delta -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_grav,summary_abs_delta_band_gap,post_dft_electronic_summary,L4,post-DFT descriptor adjacent to computed electrode energy,True,False,False,True,True,post_dft_electronic,L4,The electronic descriptor is generated in the same post-DFT record and is decision-support only.,RULE_POST_DFT_ELECTRONIC,feature::summary_abs_delta_band_gap -> concept::post_dft_record -> target::energy_grav,True,False,False,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,summary_abs_delta_density,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,True,False,True,True,True,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_abs_delta_density -> target::energy_grav,True,False,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,summary_abs_delta_density_atomic,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,True,False,True,True,True,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_abs_delta_density_atomic -> target::energy_grav,True,False,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,summary_abs_delta_energy_above_hull,post_dft_energy_stability_summary,L4,post-DFT descriptor adjacent to computed electrode energy,True,False,False,True,True,post_dft_thermodynamics,L4,The hull/stability summary is a post-DFT decision-support descriptor for this target.,RULE_HULL_OTHER,feature::summary_abs_delta_energy_above_hull -> concept::post_dft_thermodynamics -> target::energy_grav,True,False,False,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,summary_abs_delta_formation_energy_per_atom,post_dft_energy_stability_summary,L2,endpoint formation-energy descriptor is target-adjacent/target-defining for computed electrode energy,True,False,False,False,True,post_dft_thermodynamics,L2,Endpoint formation energies are target-defining or strongly target-adjacent for electrode energy.,RULE_FORMATION_ENERGY_ENERGY,feature::summary_abs_delta_formation_energy_per_atom -> concept::insertion_energy_difference -> target::energy_grav,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_grav,summary_abs_delta_volume_fraction,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,True,False,True,True,True,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_abs_delta_volume_fraction -> target::energy_grav,True,False,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,summary_abs_delta_volume_per_site,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,True,False,True,True,True,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_abs_delta_volume_per_site -> target::energy_grav,True,False,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,summary_delta_band_gap,post_dft_electronic_summary,L4,post-DFT descriptor adjacent to computed electrode energy,True,False,False,True,True,post_dft_electronic,L4,The electronic descriptor is generated in the same post-DFT record and is decision-support only.,RULE_POST_DFT_ELECTRONIC,feature::summary_delta_band_gap -> concept::post_dft_record -> target::energy_grav,True,False,False,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,summary_delta_density,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,True,False,True,True,True,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_delta_density -> target::energy_grav,True,False,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,summary_delta_density_atomic,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,True,False,True,True,True,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_delta_density_atomic -> target::energy_grav,True,False,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,summary_delta_energy_above_hull,post_dft_energy_stability_summary,L4,post-DFT descriptor adjacent to computed electrode energy,True,False,False,True,True,post_dft_thermodynamics,L4,The hull/stability summary is a post-DFT decision-support descriptor for this target.,RULE_HULL_OTHER,feature::summary_delta_energy_above_hull -> concept::post_dft_thermodynamics -> target::energy_grav,True,False,False,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,summary_delta_formation_energy_per_atom,post_dft_energy_stability_summary,L2,endpoint formation-energy descriptor is target-adjacent/target-defining for computed electrode energy,True,False,False,False,True,post_dft_thermodynamics,L2,Endpoint formation energies are target-defining or strongly target-adjacent for electrode energy.,RULE_FORMATION_ENERGY_ENERGY,feature::summary_delta_formation_energy_per_atom -> concept::insertion_energy_difference -> target::energy_grav,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_grav,summary_delta_volume_fraction,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,True,False,True,True,True,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_delta_volume_fraction -> target::energy_grav,True,False,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,summary_delta_volume_per_site,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,True,False,True,True,True,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_delta_volume_per_site -> target::energy_grav,True,False,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,summary_worst_energy_above_hull,post_dft_energy_stability_summary,L4,post-DFT descriptor adjacent to computed electrode energy,True,False,False,True,True,post_dft_thermodynamics,L4,The hull/stability summary is a post-DFT decision-support descriptor for this target.,RULE_HULL_OTHER,feature::summary_worst_energy_above_hull -> concept::post_dft_thermodynamics -> target::energy_grav,True,False,False,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,wi_X,composition_known_working_ion,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::wi_X -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,wi_Z,composition_known_working_ion,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::wi_Z -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,wi_atomic_mass,composition_known_working_ion,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::wi_atomic_mass -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,wi_group,composition_known_working_ion,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::wi_group -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
energy_grav,wi_is_K,domain_label_onehot,L5,working-ion one-hot/domain label; use only for domain stress tests,False,False,False,False,False,validation_only,L5,Working-ion/domain labels encode validation-domain membership and must be controlled by split design.,RULE_DOMAIN_LABEL,feature::wi_is_K -> concept::validation_domain -> target::energy_grav,False,False,False,False,False,both,True,True,True,True,True,True,True,False,False
energy_grav,wi_is_Li,domain_label_onehot,L5,working-ion one-hot/domain label; use only for domain stress tests,False,False,False,False,False,validation_only,L5,Working-ion/domain labels encode validation-domain membership and must be controlled by split design.,RULE_DOMAIN_LABEL,feature::wi_is_Li -> concept::validation_domain -> target::energy_grav,False,False,False,False,False,both,True,True,True,True,True,True,True,False,False
energy_grav,wi_is_Na,domain_label_onehot,L5,working-ion one-hot/domain label; use only for domain stress tests,False,False,False,False,False,validation_only,L5,Working-ion/domain labels encode validation-domain membership and must be controlled by split design.,RULE_DOMAIN_LABEL,feature::wi_is_Na -> concept::validation_domain -> target::energy_grav,False,False,False,False,False,both,True,True,True,True,True,True,True,False,False
energy_grav,wi_row,composition_known_working_ion,L0,no direct target relationship identified by  rule-based audit,True,True,True,True,True,pre_dft_composition,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::wi_row -> target::energy_grav,True,True,True,True,True,both,True,True,True,True,True,True,True,False,False
