target,target_unit,is_primary_benchmark_target,feature,feature_origin,workflow_stage,leakage_level,leakage_reason,rule_id,dependency_path,allowed_P0,allowed_P1,allowed_P2,allowed_P3,allowed_P4
energy_grav,Wh/kg,True,discharge_formula_frac_Mn,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Mn -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_frac_N,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_N -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_frac_Na,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Na -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_frac_Ni,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Ni -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_frac_O,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_O -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_frac_P,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_P -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_frac_S,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_S -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_frac_Si,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Si -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_frac_Ti,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Ti -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_frac_V,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_V -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_frac_Zn,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Zn -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_frac_transition_metals,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_transition_metals -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_group_max,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_group_max -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_group_mean,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_group_mean -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_group_min,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_group_min -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_group_range,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_group_range -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_group_std,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_group_std -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_has_Br,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_has_Br -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_has_C,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_has_C -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_has_Cl,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_has_Cl -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_has_F,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_has_F -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_has_I,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_has_I -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_has_N,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_has_N -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_has_O,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_has_O -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_has_P,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_has_P -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_has_S,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_has_S -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_has_Si,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_has_Si -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_n_atoms,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_n_atoms -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_n_elements,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_n_elements -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_n_transition_metals,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_n_transition_metals -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_parse_ok,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_parse_ok -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_row_max,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_row_max -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_row_mean,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_row_mean -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_row_min,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_row_min -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_row_range,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_row_range -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_formula_row_std,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_row_std -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_summary_band_gap,post_dft_electronic_summary,post_dft_electronic,L4,The electronic descriptor is generated in the same post-DFT record and is decision-support only.,RULE_POST_DFT_ELECTRONIC,feature::discharge_summary_band_gap -> concept::post_dft_record -> target::energy_grav,True,False,False,True,True
energy_grav,Wh/kg,True,discharge_summary_density,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::discharge_summary_density -> target::energy_grav,True,False,True,True,True
energy_grav,Wh/kg,True,discharge_summary_density_atomic,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::discharge_summary_density_atomic -> target::energy_grav,True,False,True,True,True
energy_grav,Wh/kg,True,discharge_summary_energy_above_hull,post_dft_energy_stability_summary,post_dft_thermodynamics,L4,The hull/stability summary is a post-DFT decision-support descriptor for this target.,RULE_HULL_OTHER,feature::discharge_summary_energy_above_hull -> concept::post_dft_thermodynamics -> target::energy_grav,True,False,False,True,True
energy_grav,Wh/kg,True,discharge_summary_formation_energy_per_atom,post_dft_energy_stability_summary,post_dft_thermodynamics,L2,Endpoint formation energies are target-defining or strongly target-adjacent for electrode energy.,RULE_FORMATION_ENERGY_ENERGY,feature::discharge_summary_formation_energy_per_atom -> concept::insertion_energy_difference -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_summary_is_metal,post_dft_electronic_summary,post_dft_electronic,L4,The electronic descriptor is generated in the same post-DFT record and is decision-support only.,RULE_POST_DFT_ELECTRONIC,feature::discharge_summary_is_metal -> concept::post_dft_record -> target::energy_grav,True,False,False,True,True
energy_grav,Wh/kg,True,discharge_summary_is_stable,post_dft_energy_stability_summary,post_dft_thermodynamics,L4,The hull/stability summary is a post-DFT decision-support descriptor for this target.,RULE_HULL_OTHER,feature::discharge_summary_is_stable -> concept::post_dft_thermodynamics -> target::energy_grav,True,False,False,True,True
energy_grav,Wh/kg,True,discharge_summary_nsites,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::discharge_summary_nsites -> target::energy_grav,True,False,True,True,True
energy_grav,Wh/kg,True,discharge_summary_symmetry_number,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::discharge_summary_symmetry_number -> target::energy_grav,True,False,True,True,True
energy_grav,Wh/kg,True,discharge_summary_theoretical,post_dft_provenance_flag,post_dft_provenance,L4,The provenance flag is available only from the post-DFT record.,RULE_POST_DFT_PROVENANCE,feature::discharge_summary_theoretical -> concept::post_dft_record -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,discharge_summary_volume,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::discharge_summary_volume -> target::energy_grav,True,False,True,True,True
energy_grav,Wh/kg,True,discharge_summary_volume_per_site,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::discharge_summary_volume_per_site -> target::energy_grav,True,False,True,True,True
energy_grav,Wh/kg,True,energy_grav,stored_electrode_target,stored_electrode_record,L1,The feature is the exact target column.,RULE_DIRECT_TARGET,feature::energy_grav -> target::energy_grav,False,False,False,False,True
energy_grav,Wh/kg,True,energy_vol,stored_electrode_target,stored_electrode_record,L2,"Energy is defined by voltage and capacity, with unit-related energy/capacity variants.",RULE_ENERGY_DEFINITION,feature::energy_vol -> concept::energy_definition -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,fracA_charge,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::fracA_charge -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,fracA_discharge,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::fracA_discharge -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,max_delta_volume,stored_electrode_target,stored_electrode_record,L4,A different stored electrode property is available only as a post-hoc computed-record descriptor.,RULE_OTHER_STORED_TARGET,feature::max_delta_volume -> concept::stored_electrode_record -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,max_voltage_step,stored_electrode_process_descriptor,stored_electrode_record,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::max_voltage_step -> target::energy_grav,True,False,False,True,True
energy_grav,Wh/kg,True,num_steps,stored_electrode_process_descriptor,stored_electrode_record,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::num_steps -> target::energy_grav,True,False,False,True,True
energy_grav,Wh/kg,True,stability_charge,stored_electrode_target,stored_electrode_record,L4,A different stored electrode property is available only as a post-hoc computed-record descriptor.,RULE_OTHER_STORED_TARGET,feature::stability_charge -> concept::stored_electrode_record -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,stability_discharge,stored_electrode_target,stored_electrode_record,L4,A different stored electrode property is available only as a post-hoc computed-record descriptor.,RULE_OTHER_STORED_TARGET,feature::stability_discharge -> concept::stored_electrode_record -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,stability_worst,stored_electrode_target,stored_electrode_record,L4,A different stored electrode property is available only as a post-hoc computed-record descriptor.,RULE_OTHER_STORED_TARGET,feature::stability_worst -> concept::stored_electrode_record -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,stoich_abs_wi_amount_delta,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::stoich_abs_wi_amount_delta -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,stoich_wi_amount_charge,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::stoich_wi_amount_charge -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,stoich_wi_amount_delta,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::stoich_wi_amount_delta -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,stoich_wi_amount_discharge,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::stoich_wi_amount_discharge -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,stored_abs_fracA_delta,other_numeric,derived_miscellaneous,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::stored_abs_fracA_delta -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,stored_fracA_delta,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::stored_fracA_delta -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,summary_abs_delta_band_gap,post_dft_electronic_summary,post_dft_electronic,L4,The electronic descriptor is generated in the same post-DFT record and is decision-support only.,RULE_POST_DFT_ELECTRONIC,feature::summary_abs_delta_band_gap -> concept::post_dft_record -> target::energy_grav,True,False,False,True,True
energy_grav,Wh/kg,True,summary_abs_delta_density,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_abs_delta_density -> target::energy_grav,True,False,True,True,True
energy_grav,Wh/kg,True,summary_abs_delta_density_atomic,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_abs_delta_density_atomic -> target::energy_grav,True,False,True,True,True
energy_grav,Wh/kg,True,summary_abs_delta_energy_above_hull,post_dft_energy_stability_summary,post_dft_thermodynamics,L4,The hull/stability summary is a post-DFT decision-support descriptor for this target.,RULE_HULL_OTHER,feature::summary_abs_delta_energy_above_hull -> concept::post_dft_thermodynamics -> target::energy_grav,True,False,False,True,True
energy_grav,Wh/kg,True,summary_abs_delta_formation_energy_per_atom,post_dft_energy_stability_summary,post_dft_thermodynamics,L2,Endpoint formation energies are target-defining or strongly target-adjacent for electrode energy.,RULE_FORMATION_ENERGY_ENERGY,feature::summary_abs_delta_formation_energy_per_atom -> concept::insertion_energy_difference -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,summary_abs_delta_volume_fraction,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_abs_delta_volume_fraction -> target::energy_grav,True,False,True,True,True
energy_grav,Wh/kg,True,summary_abs_delta_volume_per_site,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_abs_delta_volume_per_site -> target::energy_grav,True,False,True,True,True
energy_grav,Wh/kg,True,summary_delta_band_gap,post_dft_electronic_summary,post_dft_electronic,L4,The electronic descriptor is generated in the same post-DFT record and is decision-support only.,RULE_POST_DFT_ELECTRONIC,feature::summary_delta_band_gap -> concept::post_dft_record -> target::energy_grav,True,False,False,True,True
energy_grav,Wh/kg,True,summary_delta_density,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_delta_density -> target::energy_grav,True,False,True,True,True
energy_grav,Wh/kg,True,summary_delta_density_atomic,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_delta_density_atomic -> target::energy_grav,True,False,True,True,True
energy_grav,Wh/kg,True,summary_delta_energy_above_hull,post_dft_energy_stability_summary,post_dft_thermodynamics,L4,The hull/stability summary is a post-DFT decision-support descriptor for this target.,RULE_HULL_OTHER,feature::summary_delta_energy_above_hull -> concept::post_dft_thermodynamics -> target::energy_grav,True,False,False,True,True
energy_grav,Wh/kg,True,summary_delta_formation_energy_per_atom,post_dft_energy_stability_summary,post_dft_thermodynamics,L2,Endpoint formation energies are target-defining or strongly target-adjacent for electrode energy.,RULE_FORMATION_ENERGY_ENERGY,feature::summary_delta_formation_energy_per_atom -> concept::insertion_energy_difference -> target::energy_grav,True,False,False,False,True
energy_grav,Wh/kg,True,summary_delta_volume_fraction,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_delta_volume_fraction -> target::energy_grav,True,False,True,True,True
energy_grav,Wh/kg,True,summary_delta_volume_per_site,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_delta_volume_per_site -> target::energy_grav,True,False,True,True,True
energy_grav,Wh/kg,True,summary_worst_energy_above_hull,post_dft_energy_stability_summary,post_dft_thermodynamics,L4,The hull/stability summary is a post-DFT decision-support descriptor for this target.,RULE_HULL_OTHER,feature::summary_worst_energy_above_hull -> concept::post_dft_thermodynamics -> target::energy_grav,True,False,False,True,True
energy_grav,Wh/kg,True,wi_is_K,domain_label_onehot,validation_only,L5,Working-ion/domain labels encode validation-domain membership and must be controlled by split design.,RULE_DOMAIN_LABEL,feature::wi_is_K -> concept::validation_domain -> target::energy_grav,False,False,False,False,False
energy_grav,Wh/kg,True,wi_is_Li,domain_label_onehot,validation_only,L5,Working-ion/domain labels encode validation-domain membership and must be controlled by split design.,RULE_DOMAIN_LABEL,feature::wi_is_Li -> concept::validation_domain -> target::energy_grav,False,False,False,False,False
energy_grav,Wh/kg,True,wi_is_Na,domain_label_onehot,validation_only,L5,Working-ion/domain labels encode validation-domain membership and must be controlled by split design.,RULE_DOMAIN_LABEL,feature::wi_is_Na -> concept::validation_domain -> target::energy_grav,False,False,False,False,False
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,average_voltage,stored_electrode_target,stored_electrode_record,L2,"Energy is defined by voltage and capacity, with unit-related energy/capacity variants.",RULE_ENERGY_DEFINITION,feature::average_voltage -> concept::energy_definition -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,capacity_grav,stored_electrode_target,stored_electrode_record,L2,"Energy is defined by voltage and capacity, with unit-related energy/capacity variants.",RULE_ENERGY_DEFINITION,feature::capacity_grav -> concept::energy_definition -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,capacity_vol,stored_electrode_target,stored_electrode_record,L2,"Energy is defined by voltage and capacity, with unit-related energy/capacity variants.",RULE_ENERGY_DEFINITION,feature::capacity_vol -> concept::energy_definition -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_X_max,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_X_max -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_X_mean,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_X_mean -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_X_min,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_X_min -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_X_range,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_X_range -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_X_std,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_X_std -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_Z_max,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_Z_max -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_Z_mean,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_Z_mean -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_Z_min,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_Z_min -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_Z_range,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_Z_range -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_Z_std,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_Z_std -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
