manual_candidate_id,shortlist_priority_rank,battery_formula,formula_discharge,framework_formula,coarse_family,chemical_system_uid,query_type,query_priority,query_priority_tier,search_platform,search_query,search_url,query_note,manual_check_required,recommended_action,normalized_search_query
Na_candidate_12,12,Na0-2MnH4(SO5)2,Na2MnH4(SO5)2,MnH4(SO5)2,sulfate_or_sulfur_oxoanion_like,H-Mn-O-S,quoted_literature_formula,3,B_try_second,Google Scholar,"""Na2MnH4(SO5)2"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na2MnH4%28SO5%292%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na2mnh4(so5)2"" sodium ion battery cathode"
Na_candidate_12,12,Na0-2MnH4(SO5)2,Na2MnH4(SO5)2,MnH4(SO5)2,sulfate_or_sulfur_oxoanion_like,H-Mn-O-S,variable_sodium_literature_formula,4,B_try_second,Google Scholar,NaxMnH4(SO5)2 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxMnH4%28SO5%292+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxmnh4(so5)2 sodium ion battery cathode
Na_candidate_12,12,Na0-2MnH4(SO5)2,Na2MnH4(SO5)2,MnH4(SO5)2,sulfate_or_sulfur_oxoanion_like,H-Mn-O-S,_framework_formula,5,B_try_second,Google Scholar,MnH4(SO5)2 sodium ion battery cathode,https://scholar.google.com/scholar?q=MnH4%28SO5%292+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,mnh4(so5)2 sodium ion battery cathode
Na_candidate_12,12,Na0-2MnH4(SO5)2,Na2MnH4(SO5)2,MnH4(SO5)2,sulfate_or_sulfur_oxoanion_like,H-Mn-O-S,material_phrase_sulfate,6,C_broad_fallback,Google Scholar,sodium manganese sulfate cathode,https://scholar.google.com/scholar?q=sodium+manganese+sulfate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium manganese sulfate cathode
Na_candidate_12,12,Na0-2MnH4(SO5)2,Na2MnH4(SO5)2,MnH4(SO5)2,sulfate_or_sulfur_oxoanion_like,H-Mn-O-S,broad_family_sulfate,7,C_broad_fallback,Google Scholar,sulfate polyanion sodium ion battery cathode,https://scholar.google.com/scholar?q=sulfate+polyanion+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sulfate polyanion sodium ion battery cathode
Na_candidate_13,13,Na0-1CoPO4,NaCoPO4,CoPO4,polyanion_phosphate_like,Co-O-P,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,NaCoPO4 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaCoPO4+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,nacopo4 sodium ion battery cathode
Na_candidate_13,13,Na0-1CoPO4,NaCoPO4,CoPO4,polyanion_phosphate_like,Co-O-P,_exact_formula_electrode,2,A_try_first,Google Scholar,NaCoPO4 electrode cathode,https://scholar.google.com/scholar?q=NaCoPO4+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,nacopo4 electrode cathode
Na_candidate_13,13,Na0-1CoPO4,NaCoPO4,CoPO4,polyanion_phosphate_like,Co-O-P,quoted_literature_formula,3,B_try_second,Google Scholar,"""NaCoPO4"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22NaCoPO4%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""nacopo4"" sodium ion battery cathode"
Na_candidate_13,13,Na0-1CoPO4,NaCoPO4,CoPO4,polyanion_phosphate_like,Co-O-P,variable_sodium_literature_formula,4,B_try_second,Google Scholar,NaxCoPO4 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxCoPO4+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxcopo4 sodium ion battery cathode
Na_candidate_13,13,Na0-1CoPO4,NaCoPO4,CoPO4,polyanion_phosphate_like,Co-O-P,_framework_formula,5,B_try_second,Google Scholar,CoPO4 sodium ion battery cathode,https://scholar.google.com/scholar?q=CoPO4+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,copo4 sodium ion battery cathode
Na_candidate_13,13,Na0-1CoPO4,NaCoPO4,CoPO4,polyanion_phosphate_like,Co-O-P,material_phrase_phosphate,6,C_broad_fallback,Google Scholar,sodium cobalt phosphate cathode,https://scholar.google.com/scholar?q=sodium+cobalt+phosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium cobalt phosphate cathode
Na_candidate_13,13,Na0-1CoPO4,NaCoPO4,CoPO4,polyanion_phosphate_like,Co-O-P,broad_family_polyanion,7,C_broad_fallback,Google Scholar,polyanion phosphate sodium ion battery cathode,https://scholar.google.com/scholar?q=polyanion+phosphate+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,polyanion phosphate sodium ion battery cathode
Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na3NiPO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3NiPO4CO3+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3nipo4co3 sodium ion battery cathode
Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,_exact_formula_electrode,2,A_try_first,Google Scholar,Na3NiPO4CO3 electrode cathode,https://scholar.google.com/scholar?q=Na3NiPO4CO3+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3nipo4co3 electrode cathode
Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,_exact_formula_sodium_ion,3,A_try_first,Google Scholar,Na3Ni(CO3)(PO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3Ni%28CO3%29%28PO4%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3ni(co3)(po4) sodium ion battery cathode
Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,_exact_formula_electrode,4,A_try_first,Google Scholar,Na3Ni(CO3)(PO4) electrode cathode,https://scholar.google.com/scholar?q=Na3Ni%28CO3%29%28PO4%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3ni(co3)(po4) electrode cathode
Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,_exact_formula_sodium_ion,5,A_try_first,Google Scholar,Na3Ni(PO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3Ni%28PO4%29%28CO3%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3ni(po4)(co3) sodium ion battery cathode
Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,_exact_formula_electrode,6,A_try_first,Google Scholar,Na3Ni(PO4)(CO3) electrode cathode,https://scholar.google.com/scholar?q=Na3Ni%28PO4%29%28CO3%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3ni(po4)(co3) electrode cathode
Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,quoted_literature_formula,7,B_try_second,Google Scholar,"""Na3NiPO4CO3"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3NiPO4CO3%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na3nipo4co3"" sodium ion battery cathode"
Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,quoted_literature_formula,8,B_try_second,Google Scholar,"""Na3Ni(CO3)(PO4)"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3Ni%28CO3%29%28PO4%29%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na3ni(co3)(po4)"" sodium ion battery cathode"
Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,variable_sodium_literature_formula,9,B_try_second,Google Scholar,NaxNiPO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxNiPO4CO3+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxnipo4co3 sodium ion battery cathode
Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,variable_sodium_literature_formula,10,B_try_second,Google Scholar,NaxNi(CO3)(PO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxNi%28CO3%29%28PO4%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxni(co3)(po4) sodium ion battery cathode
Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,variable_sodium_literature_formula,11,B_try_second,Google Scholar,NaxNi(PO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxNi%28PO4%29%28CO3%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxni(po4)(co3) sodium ion battery cathode
Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,_framework_formula,12,B_try_second,Google Scholar,NiPO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=NiPO4CO3+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,nipo4co3 sodium ion battery cathode
Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,_framework_formula,13,B_try_second,Google Scholar,Ni(CO3)(PO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Ni%28CO3%29%28PO4%29+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,ni(co3)(po4) sodium ion battery cathode
Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,_framework_formula,14,B_try_second,Google Scholar,Ni(PO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Ni%28PO4%29%28CO3%29+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,ni(po4)(co3) sodium ion battery cathode
Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,material_phrase_carbonophosphate,15,C_broad_fallback,Google Scholar,sodium nickel carbonophosphate cathode,https://scholar.google.com/scholar?q=sodium+nickel+carbonophosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium nickel carbonophosphate cathode
Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,material_phrase_carbonate_phosphate,16,C_broad_fallback,Google Scholar,sodium nickel carbonate phosphate cathode,https://scholar.google.com/scholar?q=sodium+nickel+carbonate+phosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium nickel carbonate phosphate cathode
Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,family_formula_carbonophosphate,17,C_broad_fallback,Google Scholar,Na3MPO4CO3 sodium ion battery cathode nickel,https://scholar.google.com/scholar?q=Na3MPO4CO3+sodium+ion+battery+cathode+nickel,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,na3mpo4co3 sodium ion battery cathode nickel
Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,material_phrase_phosphate,18,C_broad_fallback,Google Scholar,sodium nickel phosphate cathode,https://scholar.google.com/scholar?q=sodium+nickel+phosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium nickel phosphate cathode
Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,broad_family_polyanion,19,C_broad_fallback,Google Scholar,polyanion phosphate sodium ion battery cathode,https://scholar.google.com/scholar?q=polyanion+phosphate+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,polyanion phosphate sodium ion battery cathode
Na_candidate_15,15,Na0-3Cr2(PO4)3,Na3Cr2(PO4)3,Cr2(PO4)3,polyanion_phosphate_like,Cr-O-P,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na3Cr2(PO4)3 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3Cr2%28PO4%293+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3cr2(po4)3 sodium ion battery cathode
Na_candidate_15,15,Na0-3Cr2(PO4)3,Na3Cr2(PO4)3,Cr2(PO4)3,polyanion_phosphate_like,Cr-O-P,_exact_formula_electrode,2,A_try_first,Google Scholar,Na3Cr2(PO4)3 electrode cathode,https://scholar.google.com/scholar?q=Na3Cr2%28PO4%293+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3cr2(po4)3 electrode cathode
Na_candidate_15,15,Na0-3Cr2(PO4)3,Na3Cr2(PO4)3,Cr2(PO4)3,polyanion_phosphate_like,Cr-O-P,quoted_literature_formula,3,B_try_second,Google Scholar,"""Na3Cr2(PO4)3"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3Cr2%28PO4%293%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na3cr2(po4)3"" sodium ion battery cathode"
Na_candidate_15,15,Na0-3Cr2(PO4)3,Na3Cr2(PO4)3,Cr2(PO4)3,polyanion_phosphate_like,Cr-O-P,variable_sodium_literature_formula,4,B_try_second,Google Scholar,NaxCr2(PO4)3 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxCr2%28PO4%293+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxcr2(po4)3 sodium ion battery cathode
Na_candidate_15,15,Na0-3Cr2(PO4)3,Na3Cr2(PO4)3,Cr2(PO4)3,polyanion_phosphate_like,Cr-O-P,_framework_formula,5,B_try_second,Google Scholar,Cr2(PO4)3 sodium ion battery cathode,https://scholar.google.com/scholar?q=Cr2%28PO4%293+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,cr2(po4)3 sodium ion battery cathode
Na_candidate_15,15,Na0-3Cr2(PO4)3,Na3Cr2(PO4)3,Cr2(PO4)3,polyanion_phosphate_like,Cr-O-P,material_phrase_phosphate,6,C_broad_fallback,Google Scholar,sodium chromium phosphate cathode,https://scholar.google.com/scholar?q=sodium+chromium+phosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium chromium phosphate cathode
Na_candidate_15,15,Na0-3Cr2(PO4)3,Na3Cr2(PO4)3,Cr2(PO4)3,polyanion_phosphate_like,Cr-O-P,broad_family_polyanion,7,C_broad_fallback,Google Scholar,polyanion phosphate sodium ion battery cathode,https://scholar.google.com/scholar?q=polyanion+phosphate+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,polyanion phosphate sodium ion battery cathode
Na_candidate_16,16,Na0-2MnP2O7,Na2MnP2O7,MnP2O7,polyanion_phosphate_like,Mn-O-P,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na2MnP2O7 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na2MnP2O7+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na2mnp2o7 sodium ion battery cathode
Na_candidate_16,16,Na0-2MnP2O7,Na2MnP2O7,MnP2O7,polyanion_phosphate_like,Mn-O-P,_exact_formula_electrode,2,A_try_first,Google Scholar,Na2MnP2O7 electrode cathode,https://scholar.google.com/scholar?q=Na2MnP2O7+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na2mnp2o7 electrode cathode
Na_candidate_16,16,Na0-2MnP2O7,Na2MnP2O7,MnP2O7,polyanion_phosphate_like,Mn-O-P,quoted_literature_formula,3,B_try_second,Google Scholar,"""Na2MnP2O7"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na2MnP2O7%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na2mnp2o7"" sodium ion battery cathode"
Na_candidate_16,16,Na0-2MnP2O7,Na2MnP2O7,MnP2O7,polyanion_phosphate_like,Mn-O-P,variable_sodium_literature_formula,4,B_try_second,Google Scholar,NaxMnP2O7 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxMnP2O7+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxmnp2o7 sodium ion battery cathode
Na_candidate_16,16,Na0-2MnP2O7,Na2MnP2O7,MnP2O7,polyanion_phosphate_like,Mn-O-P,_framework_formula,5,B_try_second,Google Scholar,MnP2O7 sodium ion battery cathode,https://scholar.google.com/scholar?q=MnP2O7+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,mnp2o7 sodium ion battery cathode
Na_candidate_16,16,Na0-2MnP2O7,Na2MnP2O7,MnP2O7,polyanion_phosphate_like,Mn-O-P,material_phrase_pyrophosphate,6,C_broad_fallback,Google Scholar,sodium manganese pyrophosphate cathode,https://scholar.google.com/scholar?q=sodium+manganese+pyrophosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium manganese pyrophosphate cathode
Na_candidate_16,16,Na0-2MnP2O7,Na2MnP2O7,MnP2O7,polyanion_phosphate_like,Mn-O-P,material_phrase_phosphate,7,C_broad_fallback,Google Scholar,sodium manganese phosphate cathode,https://scholar.google.com/scholar?q=sodium+manganese+phosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium manganese phosphate cathode
Na_candidate_16,16,Na0-2MnP2O7,Na2MnP2O7,MnP2O7,polyanion_phosphate_like,Mn-O-P,broad_family_polyanion,8,C_broad_fallback,Google Scholar,polyanion phosphate sodium ion battery cathode,https://scholar.google.com/scholar?q=polyanion+phosphate+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,polyanion phosphate sodium ion battery cathode
Na_candidate_17,17,Na1-3CoAsCO7,Na3CoAsCO7,CoAsCO7,transition_metal_oxide_like,As-C-Co-O,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na3CoAsO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3CoAsO4CO3+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3coaso4co3 sodium ion battery cathode
Na_candidate_17,17,Na1-3CoAsCO7,Na3CoAsCO7,CoAsCO7,transition_metal_oxide_like,As-C-Co-O,_exact_formula_electrode,2,A_try_first,Google Scholar,Na3CoAsO4CO3 electrode cathode,https://scholar.google.com/scholar?q=Na3CoAsO4CO3+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3coaso4co3 electrode cathode
Na_candidate_17,17,Na1-3CoAsCO7,Na3CoAsCO7,CoAsCO7,transition_metal_oxide_like,As-C-Co-O,_exact_formula_sodium_ion,3,A_try_first,Google Scholar,Na3Co(CO3)(AsO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3Co%28CO3%29%28AsO4%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3co(co3)(aso4) sodium ion battery cathode
Na_candidate_17,17,Na1-3CoAsCO7,Na3CoAsCO7,CoAsCO7,transition_metal_oxide_like,As-C-Co-O,_exact_formula_electrode,4,A_try_first,Google Scholar,Na3Co(CO3)(AsO4) electrode cathode,https://scholar.google.com/scholar?q=Na3Co%28CO3%29%28AsO4%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3co(co3)(aso4) electrode cathode
Na_candidate_17,17,Na1-3CoAsCO7,Na3CoAsCO7,CoAsCO7,transition_metal_oxide_like,As-C-Co-O,_exact_formula_sodium_ion,5,A_try_first,Google Scholar,Na3Co(AsO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3Co%28AsO4%29%28CO3%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3co(aso4)(co3) sodium ion battery cathode
Na_candidate_17,17,Na1-3CoAsCO7,Na3CoAsCO7,CoAsCO7,transition_metal_oxide_like,As-C-Co-O,_exact_formula_electrode,6,A_try_first,Google Scholar,Na3Co(AsO4)(CO3) electrode cathode,https://scholar.google.com/scholar?q=Na3Co%28AsO4%29%28CO3%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3co(aso4)(co3) electrode cathode
Na_candidate_17,17,Na1-3CoAsCO7,Na3CoAsCO7,CoAsCO7,transition_metal_oxide_like,As-C-Co-O,quoted_literature_formula,7,B_try_second,Google Scholar,"""Na3CoAsO4CO3"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3CoAsO4CO3%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na3coaso4co3"" sodium ion battery cathode"
Na_candidate_17,17,Na1-3CoAsCO7,Na3CoAsCO7,CoAsCO7,transition_metal_oxide_like,As-C-Co-O,quoted_literature_formula,8,B_try_second,Google Scholar,"""Na3Co(CO3)(AsO4)"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3Co%28CO3%29%28AsO4%29%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na3co(co3)(aso4)"" sodium ion battery cathode"
Na_candidate_17,17,Na1-3CoAsCO7,Na3CoAsCO7,CoAsCO7,transition_metal_oxide_like,As-C-Co-O,variable_sodium_literature_formula,9,B_try_second,Google Scholar,NaxCoAsO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxCoAsO4CO3+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxcoaso4co3 sodium ion battery cathode
Na_candidate_17,17,Na1-3CoAsCO7,Na3CoAsCO7,CoAsCO7,transition_metal_oxide_like,As-C-Co-O,variable_sodium_literature_formula,10,B_try_second,Google Scholar,NaxCo(CO3)(AsO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxCo%28CO3%29%28AsO4%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxco(co3)(aso4) sodium ion battery cathode
Na_candidate_17,17,Na1-3CoAsCO7,Na3CoAsCO7,CoAsCO7,transition_metal_oxide_like,As-C-Co-O,variable_sodium_literature_formula,11,B_try_second,Google Scholar,NaxCo(AsO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxCo%28AsO4%29%28CO3%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxco(aso4)(co3) sodium ion battery cathode
Na_candidate_17,17,Na1-3CoAsCO7,Na3CoAsCO7,CoAsCO7,transition_metal_oxide_like,As-C-Co-O,_framework_formula,12,B_try_second,Google Scholar,CoAsO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=CoAsO4CO3+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,coaso4co3 sodium ion battery cathode
Na_candidate_17,17,Na1-3CoAsCO7,Na3CoAsCO7,CoAsCO7,transition_metal_oxide_like,As-C-Co-O,_framework_formula,13,B_try_second,Google Scholar,Co(CO3)(AsO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Co%28CO3%29%28AsO4%29+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,co(co3)(aso4) sodium ion battery cathode
Na_candidate_17,17,Na1-3CoAsCO7,Na3CoAsCO7,CoAsCO7,transition_metal_oxide_like,As-C-Co-O,_framework_formula,14,B_try_second,Google Scholar,Co(AsO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Co%28AsO4%29%28CO3%29+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,co(aso4)(co3) sodium ion battery cathode
Na_candidate_17,17,Na1-3CoAsCO7,Na3CoAsCO7,CoAsCO7,transition_metal_oxide_like,As-C-Co-O,material_phrase_arsenate_carbonate,15,C_broad_fallback,Google Scholar,sodium cobalt arsenate carbonate cathode,https://scholar.google.com/scholar?q=sodium+cobalt+arsenate+carbonate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium cobalt arsenate carbonate cathode
Na_candidate_17,17,Na1-3CoAsCO7,Na3CoAsCO7,CoAsCO7,transition_metal_oxide_like,As-C-Co-O,material_phrase_carbonate_arsenate,16,C_broad_fallback,Google Scholar,sodium cobalt carbonate arsenate cathode,https://scholar.google.com/scholar?q=sodium+cobalt+carbonate+arsenate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium cobalt carbonate arsenate cathode
Na_candidate_17,17,Na1-3CoAsCO7,Na3CoAsCO7,CoAsCO7,transition_metal_oxide_like,As-C-Co-O,material_phrase_oxide,17,C_broad_fallback,Google Scholar,sodium cobalt oxide cathode,https://scholar.google.com/scholar?q=sodium+cobalt+oxide+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium cobalt oxide cathode
